frameIndex,frameTime,pcm_fftMag_mfcc[1],pcm_fftMag_mfcc[2],pcm_fftMag_mfcc[3],pcm_fftMag_mfcc[4],pcm_fftMag_mfcc[5],pcm_fftMag_mfcc[6],pcm_fftMag_mfcc[7],pcm_fftMag_mfcc[8],pcm_fftMag_mfcc[9],pcm_fftMag_mfcc[10],pcm_fftMag_mfcc[11],pcm_fftMag_mfcc[12],pcm_LOGenergy
114,1.140000,-8.422230e+00,6.096374e+00,4.243309e+00,-2.562775e+01,-5.058749e+01,1.122693e+01,-4.282533e+01,-2.141173e+01,-4.193784e+01,8.337706e-02,-1.135417e+01,-2.778846e+01,2.467355e+01
115,1.150000,-1.499478e+01,8.064771e+00,1.472453e+01,-3.186401e+01,-6.056102e+01,1.137472e+01,-3.299600e+01,-1.693421e+01,-3.500966e+01,-1.050200e+00,-1.029148e+01,-3.520098e+01,2.471753e+01
116,1.160000,-1.622439e+01,5.781425e+00,9.153620e+00,-3.185022e+01,-5.799909e+01,1.542913e+01,-3.164468e+01,-2.014680e+01,-3.403840e+01,1.388915e+00,-9.090984e+00,-4.072503e+01,2.467980e+01
117,1.170000,-1.288398e+01,9.612885e+00,4.804146e+00,-2.921178e+01,-5.224029e+01,1.911770e+01,-4.559987e+01,-4.490884e+00,-3.574461e+01,-1.131697e+00,-1.495859e+00,-3.402753e+01,2.454812e+01
118,1.180000,-1.509276e+01,9.102735e+00,5.169292e+00,-3.044896e+01,-5.813684e+01,9.163036e+00,-5.294797e+01,-4.352340e+00,-3.541932e+01,-7.858661e+00,-1.148571e+01,-3.575052e+01,2.435407e+01
119,1.190000,-1.307557e+01,7.978992e+00,9.221868e+00,-2.629912e+01,-5.345736e+01,1.273751e+01,-4.600356e+01,-4.851906e+00,-2.559999e+01,3.142569e+00,-5.913282e+00,-2.763570e+01,2.401880e+01
120,1.200000,-1.067991e+01,7.802399e+00,1.359025e+01,-2.572853e+01,-5.333224e+01,1.777192e+01,-4.425457e+01,-6.293666e+00,-3.316302e+01,8.089826e+00,-2.313797e+00,-2.426579e+01,2.358073e+01
121,1.210000,-1.053726e+01,8.752768e+00,1.528057e+01,-2.352076e+01,-4.931007e+01,9.911818e+00,-3.496548e+01,-1.089489e+01,-3.144249e+01,8.406240e+00,1.025221e+00,-1.753417e+01,2.310876e+01
122,1.220000,-5.511314e+00,6.034433e+00,1.624030e+01,-2.018537e+01,-5.159235e+01,1.016554e+01,-2.675349e+01,-8.249908e+00,-3.062897e+01,4.746543e+00,-1.478497e+00,-1.174556e+01,2.267054e+01
123,1.230000,-2.692165e+00,1.074673e+01,1.761697e+01,-1.823591e+01,-5.060615e+01,7.167920e+00,-3.332026e+01,4.379593e+00,-1.944737e+01,5.278035e+00,-5.619190e+00,-1.291621e+01,2.178278e+01
124,1.240000,-2.812077e+00,1.391394e+01,2.609921e+01,-1.034125e+01,-4.750850e+01,-3.796209e+00,-4.212466e+01,8.911856e+00,-3.066486e+01,3.522979e+00,-6.500974e+00,-2.311649e+01,2.093521e+01
125,1.250000,-6.017170e+00,7.421107e+00,2.542039e+01,-1.356674e+01,-4.162143e+01,1.958363e+00,-4.375812e+01,7.262652e+00,-2.182878e+01,4.849500e+00,-5.096153e+00,-1.537525e+01,2.027402e+01
126,1.260000,-5.836813e+00,7.512573e+00,2.558366e+01,-1.690422e+01,-3.526807e+01,1.033125e+01,-3.713510e+01,2.368261e+00,-3.376647e+01,5.001353e+00,-1.075080e+01,-1.195601e+01,1.890504e+01
127,1.270000,-9.733357e+00,6.998753e+00,2.397827e+01,-8.567490e+00,-2.987687e+01,7.288275e+00,-2.706328e+01,-1.535759e+00,-3.205745e+01,7.334045e+00,-5.383970e+00,-3.686809e+00,1.819337e+01
128,1.280000,-1.056834e+01,1.714330e+01,3.033658e+01,-1.550049e+01,-2.828201e+01,7.824120e+00,-2.870598e+01,2.240616e+00,-2.338293e+01,4.863817e+00,-2.672468e+00,6.916890e+00,1.782864e+01
129,1.290000,-9.784908e+00,1.472074e+01,3.275869e+01,-1.590777e+01,-3.327523e+01,1.217496e+01,-2.471045e+01,-8.141627e-01,-2.133679e+01,-1.740337e+00,-6.353852e+00,1.281621e+01,1.766695e+01
130,1.300000,-1.528982e+01,5.084481e+00,2.107413e+01,-2.054214e+01,-3.143443e+01,1.273034e+00,-2.451543e+01,-1.061443e-01,-1.492059e+01,-4.562708e+00,-3.852026e+00,6.378986e+00,1.712892e+01
131,1.310000,-2.052520e+01,-5.652430e-01,2.589062e+01,-1.926321e+01,-4.193589e+01,2.185841e+00,-1.530089e+01,-2.011516e+01,-1.364855e+01,1.169565e+01,-4.184342e+00,-4.970676e-02,1.654084e+01
132,1.320000,-2.440947e+01,-4.622491e+00,2.117284e+01,-3.157869e+01,-4.616006e+01,2.064042e+01,-2.557901e+01,-7.968068e-01,-1.108920e+01,2.114906e+01,7.643158e+00,-3.965441e+00,1.676987e+01
133,1.330000,-2.787991e+01,-7.632382e+00,2.005169e+01,-2.024517e+01,-5.372106e+01,1.540463e+01,-3.541034e+01,-1.187130e+01,-1.251837e+01,2.000175e+01,-1.953644e+00,-1.689234e+01,1.695330e+01
134,1.340000,-3.204113e+01,-1.033809e+01,2.235414e+01,-2.086715e+01,-5.323983e+01,2.876220e+01,-3.160101e+01,-3.767903e+00,-2.003256e+01,2.660430e+01,-1.642371e+00,-1.476078e+01,1.734788e+01
135,1.350000,-3.399017e+01,-8.171841e+00,2.961296e+01,-1.115505e+01,-5.367379e+01,2.964536e+01,-3.137877e+01,-5.695064e+00,-2.448743e+01,2.511702e+01,-2.373840e+00,-1.402444e+01,1.768704e+01
136,1.360000,-3.343611e+01,-1.320791e+01,1.977643e+01,-1.040193e+01,-4.442406e+01,3.616360e+01,-2.241571e+01,-1.193401e+01,-3.975716e+01,1.805750e+01,5.504653e+00,3.262352e-01,1.788377e+01
137,1.370000,-3.514865e+01,-1.287360e+01,2.306317e+01,-7.922319e+00,-4.958311e+01,3.439745e+01,-1.781788e+01,-8.484461e+00,-3.360789e+01,1.252392e+01,-4.196378e+00,-4.929293e+00,1.817751e+01
138,1.380000,-1.596571e+01,1.654630e+01,3.564633e+01,-5.266623e-01,-5.471899e+01,4.150790e+01,-2.301407e+01,-1.107702e+01,-3.120969e+01,1.112845e+01,-7.209482e+00,-2.983117e+01,2.169330e+01
139,1.390000,-2.847258e+00,1.926461e+01,1.583518e+01,-2.155106e+01,-5.916702e+01,2.608488e+01,-3.391913e+01,-1.806618e+01,-5.483280e+01,-2.474200e+00,-6.709974e+00,-2.919065e+01,2.300727e+01
140,1.400000,-6.396289e-01,8.366579e+00,1.340106e+00,-1.867359e+01,-5.569120e+01,1.826897e+01,-3.485560e+01,-2.481181e+01,-4.529667e+01,8.585484e-02,-7.308886e+00,-3.770497e+01,2.366987e+01
141,1.410000,-2.027444e+00,7.764488e-01,4.699001e+00,-1.872149e+01,-5.683096e+01,7.376966e+00,-3.501397e+01,-1.656488e+01,-4.138590e+01,-2.677078e+00,-6.358895e-01,-3.792731e+01,2.379634e+01
142,1.420000,-5.558749e+00,-2.178136e+00,2.033497e+01,-1.892469e+01,-6.594265e+01,1.340422e+01,-4.282615e+01,-2.429022e+00,-4.324257e+01,6.718242e+00,-1.465291e+01,-3.667284e+01,2.378640e+01
143,1.430000,-7.139256e+00,3.782736e-01,2.068895e+01,-2.044849e+01,-6.486600e+01,1.424499e+01,-4.026205e+01,-5.404624e+00,-4.064225e+01,1.106743e+01,-1.513833e+01,-3.896001e+01,2.360274e+01
144,1.440000,-6.247796e+00,3.191907e-01,2.379922e+01,-1.773579e+01,-6.378437e+01,1.288743e+01,-4.211453e+01,-3.464666e+00,-3.501905e+01,1.068752e+01,-8.904977e+00,-4.213928e+01,2.341285e+01
145,1.450000,-5.978168e+00,1.844435e+00,2.200212e+01,-1.854173e+01,-6.003436e+01,1.395983e+01,-4.013544e+01,-1.219336e+01,-3.879422e+01,1.185124e+01,-5.217112e+00,-3.798299e+01,2.318365e+01
146,1.460000,-6.650756e+00,2.659785e+00,2.353252e+01,-1.435140e+01,-4.634413e+01,2.169846e+01,-4.473862e+01,-2.529163e+00,-3.949104e+01,8.596294e+00,-5.269051e+00,-2.693754e+01,2.287837e+01
147,1.470000,-7.592096e+00,4.316396e+00,1.962249e+01,-1.100606e+01,-3.875449e+01,1.212845e+01,-4.019406e+01,-9.561833e+00,-3.911535e+01,7.211247e+00,-5.477965e+00,-1.363505e+01,2.231125e+01
148,1.480000,-9.761644e+00,8.066694e+00,1.334279e+01,7.190161e-01,-2.718558e+01,-1.143832e+01,-2.402086e+01,-1.235715e+01,-1.413402e+01,5.427055e+00,-6.976614e+00,-9.683266e+00,2.145391e+01
149,1.490000,-7.373062e+00,5.401144e+00,1.377561e+01,9.708145e+00,-1.554018e+01,-2.193261e+01,-3.575286e+01,-9.737721e+00,-1.172377e+01,1.217960e+00,-1.129180e+01,-1.394965e+01,2.061489e+01
150,1.500000,-8.747217e+00,2.068389e+00,1.160808e+01,1.878504e+01,3.922638e+00,-8.466495e+00,-3.564373e+01,-9.632776e+00,-8.697970e+00,2.155679e+00,-2.852537e+01,-1.090853e+01,2.030928e+01
151,1.510000,-1.400360e+01,5.442387e+00,1.340679e+01,1.606909e+01,-1.708798e+00,-2.334410e+01,-2.716815e+01,-9.409240e+00,3.676865e+00,1.678289e+00,-2.218228e+01,-1.299619e+01,1.977269e+01
152,1.520000,-2.119897e+01,9.343405e+00,7.838047e+00,1.280844e+01,4.149415e+00,-2.353561e+01,-2.345868e+01,-7.785368e+00,1.712424e+00,-6.291955e-01,-2.475658e+01,-7.582620e+00,1.922042e+01
153,1.530000,-2.528007e+01,1.722552e+00,6.689793e+00,2.396773e+01,4.165520e+00,-2.521595e+01,-2.558869e+01,-1.912803e+00,-4.462067e+00,-3.048803e+00,-2.519296e+01,-5.118328e+00,1.868592e+01
154,1.540000,-2.885939e+01,1.383510e+00,5.553345e+00,2.059515e+01,-7.055510e-01,-1.952246e+01,-2.594096e+01,-1.336249e+01,-1.604450e+01,4.904876e+00,-1.785703e+01,-4.548420e+00,1.851339e+01
155,1.550000,-2.952474e+01,2.282010e+00,1.467034e+00,2.748024e+01,5.096625e+00,-2.042918e+01,-3.059955e+01,-2.691493e+01,-1.367194e+01,-1.451195e+01,-1.121773e+01,-3.038656e+00,1.834982e+01
156,1.560000,-3.681343e+01,-4.065352e+00,-1.267194e+00,3.116195e+01,6.966534e+00,-1.472673e+01,-1.158018e+01,-2.615075e+01,-1.895120e+01,-8.737504e+00,-8.257153e+00,-6.130805e+00,1.822383e+01
157,1.570000,-3.976413e+01,-3.885631e+00,-6.333232e+00,2.468541e+01,5.220418e+00,-1.987332e+01,-1.123637e+01,-1.311120e+01,-1.143172e+01,5.523462e-01,-2.418674e+01,-1.027855e+01,1.840643e+01
158,1.580000,-4.610595e+01,-5.331598e+00,-6.608375e+00,1.682040e+01,7.889566e+00,-1.083477e+01,-4.999529e+00,-2.329643e+00,-1.907210e+01,7.973998e+00,-1.244829e+01,-4.763837e+00,1.855326e+01
159,1.590000,-4.463185e+01,1.504668e+00,1.691081e+00,8.427794e+00,1.171197e+00,-1.500871e+00,-1.480384e+01,-2.088727e+00,-7.506831e+00,2.053423e+01,-8.259524e+00,1.918936e+00,1.867162e+01
160,1.600000,-4.417467e+01,3.191528e+00,-8.646019e+00,4.412084e+00,8.499120e+00,-8.367965e-01,-1.995135e+00,-1.371448e+01,-1.951410e+01,1.654014e+01,-2.346326e+01,-1.682085e+01,1.860869e+01
161,1.610000,-4.264979e+01,-2.685244e+00,-2.131897e+00,8.050474e+00,1.905029e+00,-1.000258e+01,-1.287628e+01,-1.812159e+01,-3.100902e+01,-3.172887e+00,-3.792732e+00,-9.767718e+00,1.842258e+01
162,1.620000,-4.195804e+01,-3.941240e+00,-2.723998e+00,4.709476e+00,1.766013e+00,-4.618890e+00,-2.527626e+00,5.094063e+00,-1.506558e+01,-4.151527e+00,-2.435819e+00,1.918100e+00,1.809476e+01
163,1.630000,-3.325009e+01,4.945952e+00,-2.418058e+00,6.568933e+00,1.411183e+01,-3.541462e+00,-9.002339e+00,-6.188640e+00,-2.334474e+01,-2.842228e+00,-1.705220e+00,2.795596e-01,1.902298e+01
164,1.640000,-1.048983e+01,1.670577e+01,4.054897e+00,-1.276494e+01,-2.776566e+01,-5.789581e+00,-6.715497e+00,-2.751404e+01,-3.969439e+01,-8.501667e+00,-1.533184e+01,-8.457017e+00,2.243270e+01
165,1.650000,-7.736787e+00,2.400241e+00,-4.552092e-01,-2.441865e+01,-4.646771e+01,-8.340523e+00,-2.791608e+01,-3.037502e+01,-4.879127e+01,-1.445588e+01,-2.537974e+01,-1.966285e+01,2.329797e+01
166,1.660000,-3.341859e+00,2.807562e+00,-2.327067e+00,-1.518964e+01,-4.443389e+01,-5.496845e+00,-2.423480e+01,-2.304270e+01,-3.806073e+01,-7.887219e+00,-1.282637e+01,-1.618208e+01,2.365770e+01
167,1.670000,-4.292814e+00,4.312252e+00,-1.627817e+00,-1.240686e+01,-5.146564e+01,1.786006e+00,-4.033389e+01,-1.256531e+01,-4.068614e+01,-1.180967e+01,-7.140860e+00,-2.380102e+01,2.368319e+01
168,1.680000,-3.766105e+00,-1.765372e-01,9.873217e+00,-1.821095e+01,-5.524926e+01,4.527371e+00,-4.859030e+01,-9.340450e+00,-4.083027e+01,-1.343406e+01,-9.136020e+00,-3.242325e+01,2.356364e+01
169,1.690000,-3.531041e+00,1.429586e+00,1.194533e+01,-1.242118e+01,-5.734383e+01,8.978215e+00,-4.420023e+01,-1.047280e+01,-4.161610e+01,-2.247181e+00,-1.552933e+01,-2.795036e+01,2.333168e+01
170,1.700000,-2.630669e+00,1.097457e-01,1.070580e+01,-9.010872e+00,-5.166172e+01,1.300544e+01,-4.199757e+01,-1.036548e+01,-4.526405e+01,1.270566e+00,-1.613949e+01,-1.513647e+01,2.304174e+01
171,1.710000,1.020549e+00,5.368409e+00,1.011908e+01,-4.127686e+00,-4.058073e+01,1.570694e+01,-3.863858e+01,-1.742070e+01,-4.946484e+01,1.326840e+01,-1.403366e+01,-1.053829e+01,2.262414e+01
172,1.720000,2.337067e+00,7.377554e+00,1.452134e+01,8.041709e+00,-3.152717e+01,1.481022e+01,-4.993437e+01,-1.665594e+01,-4.771327e+01,1.864431e+00,-1.346944e+01,-6.193221e-02,2.208603e+01
173,1.730000,5.858837e+00,6.289547e+00,1.089148e+01,1.280892e+01,-2.708547e+01,1.166861e+01,-4.156633e+01,-8.990426e+00,-5.104812e+01,-7.271695e+00,-1.127789e+01,-1.055280e+01,2.146844e+01
174,1.740000,6.510413e+00,2.757581e+00,1.321540e+01,1.425971e+01,-2.245243e+01,1.622580e+01,-2.803193e+01,-3.127177e+00,-3.160342e+01,-3.138283e+00,-1.374454e+01,-8.023828e+00,2.062248e+01
175,1.750000,5.344107e+00,-1.487405e+00,1.046182e+01,1.428687e+01,-2.098492e+01,1.115647e+00,-2.178303e+01,-1.624428e+00,-2.352516e+01,-1.644964e-01,-3.464097e+00,-1.060675e+01,1.958224e+01
176,1.760000,5.693981e+00,-1.870279e+00,4.053284e+00,1.247927e+01,-9.132687e+00,-1.212337e+01,-2.133662e+01,-5.963385e+00,-1.809527e+01,-7.856605e+00,-1.954555e+00,-1.666356e+01,1.881622e+01
177,1.770000,4.128765e+00,9.623807e-01,3.896957e+00,4.085290e-01,-1.012376e+01,-1.057640e+01,-1.251615e+01,-9.870860e+00,-2.722452e+01,-1.939203e+01,-5.414158e+00,-1.292141e+01,1.836765e+01
178,1.780000,-4.892485e-04,4.187366e+00,-8.803482e-01,-2.208973e+00,2.074471e+00,-6.411981e+00,-9.223228e+00,-1.932130e+00,-1.803880e+01,-1.896425e+01,-1.912715e+01,-1.073513e+01,1.757840e+01
179,1.790000,-6.320478e+00,-6.014068e+00,-4.470297e+00,-3.707144e+00,8.098547e-01,-1.180141e+01,-1.374005e+01,-5.485136e+00,-1.703884e+01,-1.909584e+01,-1.230554e+01,-9.795194e+00,1.669477e+01
180,1.800000,-7.893806e+00,-1.133208e+01,-4.477759e+00,4.438075e+00,1.988070e+01,1.027538e+01,-2.620384e+00,-2.916009e+00,-1.812686e+01,-2.088053e+01,-1.315494e+01,-1.277110e+01,1.569580e+01
181,1.810000,-8.558722e+00,-1.111646e+01,-5.675700e+00,4.576531e+00,1.211687e+01,-3.853608e+00,-1.371979e+01,-3.873308e+00,5.707288e+00,-8.080534e+00,7.252636e-02,-9.656532e-01,1.559525e+01
182,1.820000,-9.413717e+00,-1.076889e+01,-3.769654e+00,2.519160e+00,6.831190e+00,2.141628e-01,-1.398844e+01,-7.074765e+00,6.461861e-01,-4.571865e+00,1.115620e+00,4.149527e+00,1.533245e+01
183,1.830000,-1.131960e+01,-1.835561e+01,-1.419458e+01,3.791964e+00,1.057441e+01,1.829950e+00,-1.507208e+01,-6.258936e+00,2.113127e+00,-8.740692e-01,3.281934e+00,-5.247793e-01,1.568866e+01
184,1.840000,-1.126256e+01,-1.921920e+01,-1.276475e+01,9.776405e+00,1.819905e+01,-7.557462e+00,-2.332763e+01,-6.605150e+00,-1.644950e-01,5.001240e-01,7.030131e+00,-7.967059e+00,1.604692e+01
185,1.850000,-1.575116e+01,-2.071743e+01,-1.674505e+01,3.786486e+00,1.581983e+01,7.251270e-01,-2.370019e+01,-1.147487e+01,1.234805e+01,7.677477e+00,1.115209e+01,-4.485780e+00,1.587431e+01
186,1.860000,-2.059543e+01,-1.135608e+01,-1.095239e+01,2.690578e+00,6.311748e+00,-5.911043e+00,-2.475356e+01,-1.813570e+00,1.499382e+01,1.390770e+01,4.950754e+00,7.827743e+00,1.499365e+01
187,1.870000,-1.929555e+01,-5.526875e+00,-1.025898e+01,3.182774e+00,6.611499e+00,-1.091215e+01,-2.438700e+01,-1.604062e+00,-5.621028e+00,-8.007260e-01,1.578313e-01,-3.558995e+00,1.453154e+01
188,1.880000,-1.742629e+01,-2.973004e+00,-8.718314e+00,5.334084e+00,9.545822e+00,-8.675450e+00,-1.632675e+01,-3.819089e+00,-7.209705e-01,1.564618e+00,-1.925724e+01,-1.055072e+01,1.459748e+01
189,1.890000,-1.936743e+01,2.203088e-01,-1.095622e+01,-1.186860e+00,-1.222448e+00,8.682266e-01,-1.604996e+01,-1.604027e+00,-3.742914e-01,1.279005e+01,-6.650537e+00,-4.883809e+00,1.460812e+01
190,1.900000,-2.162753e+01,2.772341e-01,-7.099592e+00,2.409522e+00,-5.151698e+00,2.448786e+00,-1.641619e+01,2.347424e+00,-1.201192e+01,1.412841e+01,3.188509e+00,6.450443e+00,1.458365e+01
191,1.910000,-2.568988e+01,-7.822363e-01,-8.048361e+00,6.466956e+00,-1.640010e+00,8.804583e+00,-2.237705e+01,-2.880468e-01,1.651863e+00,2.108238e+01,-5.166257e-01,2.733054e+00,1.450231e+01
192,1.920000,-2.676966e+01,-3.444964e+00,-3.047997e+00,8.937745e+00,-1.026430e+01,-3.781128e+00,-2.500863e+01,-1.650360e+00,-8.593261e-01,1.820309e+01,2.974406e-01,3.043319e+00,1.454452e+01
193,1.930000,-2.203054e+01,-8.148825e+00,-6.479508e+00,-5.737355e-01,-5.345785e+00,-2.934054e+00,-3.107151e+01,-2.771698e+01,-9.049212e+00,3.698745e+00,-1.274386e+01,-1.059700e+01,1.464001e+01
194,1.940000,-2.122603e+01,-6.664326e+00,-4.478329e+00,1.211727e+00,-8.390333e+00,1.550232e+00,-2.949513e+01,-1.659886e+01,-8.410914e+00,8.390909e-01,-1.055136e+01,-1.259768e+01,1.491526e+01
195,1.950000,-2.026624e+01,-8.110162e+00,-6.456223e+00,1.920918e+00,-6.365015e+00,-1.223579e+01,-3.856112e+01,-2.204682e+01,-3.864379e+00,3.994841e+00,-1.299934e+01,-1.173699e+01,1.475470e+01
196,1.960000,-2.152217e+01,-3.276131e+00,-1.535860e+00,5.414546e+00,4.457441e-01,2.354971e+00,-2.273248e+01,-8.760657e+00,-8.663390e+00,1.015087e+01,2.272535e-01,-2.432544e+00,1.478236e+01
197,1.970000,-2.459496e+01,-9.508337e+00,-2.931166e+00,7.521358e+00,-1.238438e+00,4.655303e+00,-3.618587e+01,-2.010505e+01,-9.786570e-01,8.514371e+00,-3.884591e+00,-1.006714e+01,1.454630e+01
198,1.980000,-2.615033e+01,-1.028141e+01,-5.306732e+00,-8.882394e-01,1.270217e+00,-1.311039e+01,-2.882210e+01,-1.649958e+01,5.052511e-01,2.370114e+00,-1.453533e+01,-1.327763e+01,1.455310e+01
199,1.990000,-2.397505e+01,-7.596534e+00,-3.539259e+00,-9.680845e-01,1.072375e+01,3.624876e+00,-1.876153e+01,-7.199083e+00,-1.023488e+01,4.580311e+00,-1.808309e+01,-1.804728e+01,1.431458e+01
200,2.000000,-2.374648e+01,-4.233202e-01,3.351741e+00,3.820489e+00,8.250355e+00,5.450400e-01,-1.536242e+01,-9.486395e+00,-9.374985e+00,1.331253e+01,-1.103948e+01,-1.006645e+01,1.420627e+01
201,2.010000,-2.391046e+01,2.625921e+00,7.094289e+00,7.454452e+00,8.611687e+00,-9.698236e+00,-2.776534e+01,-1.421100e+01,-1.408785e+00,1.063146e+01,-3.620548e+00,-7.472314e+00,1.422925e+01
202,2.020000,-2.417915e+01,6.329228e+00,4.780844e+00,4.582915e+00,-7.096103e+00,-1.847140e+01,-2.759459e+01,-1.267188e+01,-1.369401e+01,-1.950773e+00,5.927533e+00,-4.055780e+00,1.436868e+01
203,2.030000,-2.072587e+01,5.612495e+00,2.411945e+00,1.063918e+01,-1.650115e+00,-9.931933e+00,-1.697458e+01,-1.169080e+01,-1.377224e+01,-6.072523e+00,5.030682e+00,3.291900e+00,1.439146e+01
204,2.040000,-2.383445e+01,1.044598e+01,-2.901660e+00,1.361999e+01,4.237420e+00,-4.678676e+00,-1.178649e+01,-5.095664e+00,-4.991092e+00,6.532291e+00,-4.251187e-01,-4.321234e+00,1.440722e+01
205,2.050000,-2.275176e+01,9.858655e+00,-2.574430e+00,4.742432e+00,3.082848e+00,-3.189456e+00,-1.417706e+01,-1.661789e+01,-9.911173e+00,6.967883e+00,3.421273e+00,5.608497e+00,1.464848e+01
206,2.060000,-3.035446e+01,1.721940e+01,-7.650253e+00,1.492784e+01,8.883158e-01,-1.498268e+01,-1.869291e+01,-3.145230e+01,2.500370e-01,-9.407300e+00,9.345871e-01,2.860736e+00,1.518605e+01
207,2.070000,-3.321282e+01,1.760315e+01,-8.064814e+00,1.718895e+01,-8.719703e+00,-1.283378e+01,-2.727917e+01,-2.716320e+01,-1.215911e+01,-5.598469e+00,-1.227856e+01,-5.788310e+00,1.573938e+01
208,2.080000,-3.836277e+01,1.470751e+01,-6.032446e+00,9.447668e+00,-1.408080e+01,-1.445151e+01,-2.854727e+01,-2.935640e+01,-7.369740e+00,-1.111754e+01,-2.001166e+00,6.328713e-01,1.591964e+01
209,2.090000,-3.319806e+01,1.739216e+01,-5.036790e-01,2.549773e+01,2.573472e+00,-1.002285e+01,-3.347012e+01,-2.185823e+01,-1.759655e+01,-1.769190e+01,-2.154773e+00,5.688824e+00,1.572964e+01
210,2.100000,-3.181684e+01,1.303789e+01,-6.235630e+00,1.415052e+01,-1.489229e+00,-3.307373e+00,-1.276525e+01,-1.645166e+01,-9.364878e+00,-9.359618e+00,-2.699450e+00,8.400609e+00,1.494616e+01
211,2.110000,-2.775754e+01,8.959741e+00,-1.035545e+00,1.869700e+01,-1.915284e+00,-3.529771e+00,-1.657963e+01,-1.661377e+01,-1.520915e+01,-3.777343e+00,-1.750456e+00,6.492084e+00,1.463746e+01
212,2.120000,-2.229126e+01,4.259566e+00,3.173754e+00,1.464135e+01,-7.933332e+00,-2.437740e+00,-2.724879e+01,-1.493149e+01,-1.410532e+01,-3.278344e+00,1.127853e+01,8.114644e+00,1.478702e+01
213,2.130000,-2.126321e+01,1.074142e+00,-5.143270e-01,1.188809e+01,-1.332425e+01,-9.728035e+00,-4.164508e+01,-2.309094e+01,-2.330458e+01,-8.611992e-01,3.682508e+00,9.561130e-01,1.555242e+01
214,2.140000,-1.905566e+01,3.856035e+00,6.979169e+00,1.531947e+01,-9.522705e+00,-1.685046e+01,-4.234362e+01,-2.034466e+01,-3.389791e+01,-6.620115e+00,1.717335e-01,4.385493e+00,1.570747e+01
215,2.150000,-1.897120e+01,8.187924e+00,1.018275e+01,4.581266e+00,-1.085735e+01,-1.542299e+01,-2.962199e+01,-1.427956e+01,-2.417700e+01,-1.546399e+01,-9.150570e+00,8.783463e+00,1.538741e+01
